scientific_name,term,estimate,std.error,statistic,p.value,odds_ratio,l95_or,u95_or
Rhinobatidae spp,dive_siteKoh Bida Nok,-23.75102522886442,NA,NA,NA,4.8424015906063474e-11,NA,NA
Rhinobatidae spp,dive_siteKoh Bon,26.90905393108388,NA,NA,NA,485795665502.5494,NA,NA
Rhinobatidae spp,dive_siteKoh Chi,27.46693642864659,NA,NA,NA,848670147268.7662,NA,NA
Rhinobatidae spp,dive_siteKoh Tachai,-28.894372646824987,NA,NA,NA,2.827049425964721e-13,NA,NA
Rhinobatidae spp,dive_siteMergui Archipelago,24.64466782907798,NA,NA,NA,50471155361.33037,NA,NA
Rhinobatidae spp,dive_siteNorth Twin,-7.548992475073313,NA,NA,NA,5.266404633019165e-4,NA,NA
Rhinobatidae spp,dive_siteRichelieu Rock,24.957677866217193,NA,NA,NA,69021084423.21477,NA,NA
Rhinobatidae spp,dive_siteSeafan Forest,-9.074238311556858,NA,NA,NA,1.1457988283364378e-4,NA,NA
Rhinobatidae spp,dive_siteShark Cave,-9.554801868451747,NA,NA,NA,7.086018353296642e-5,NA,NA
Rhinobatidae spp,dive_siteShark Fin Reef,-34.93466947821027,NA,NA,NA,6.730786554394429e-16,NA,NA
Rhinobatidae spp,dive_siteShark Point,26.73795858748213,NA,NA,NA,409400031650.1131,NA,NA
Rhinobatidae spp,dive_siteSimilan Islands,25.851800880871995,NA,NA,NA,168769696666.10205,NA,NA
Rhinobatidae spp,dive_siteSurin Islands,25.005168391645146,NA,NA,NA,72378012223.73567,NA,NA
Rhinobatidae spp,dive_siteThree Trees,-21.76490677637845,NA,NA,NA,3.528751598440994e-10,NA,NA
Rhinobatidae spp,dive_siteWestern Rocky,-9.59973476775251,NA,NA,NA,6.774670271835911e-5,NA,NA
